station_code,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,Lon,Lat,keyregion2018,station,City,ProvinceZH
2559A,0,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,106.7594,31.8531,NA,巴中中学,巴中,四川
2560A,0,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,106.7608,31.8456,NA,市六中,巴中,四川
2561A,0,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,104.6617,30.1366,NA,莲花山,资阳,四川
2562A,0,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,104.6356,30.1506,NA,资阳中学,资阳,四川
2563A,0,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,104.6289,30.1377,NA,四三一厂,资阳,四川
2564A,0,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,104.6469,30.1142,NA,师范校,资阳,四川
2565A,0,Sichuan,Ziyang,none,FALSE,FALSE,none,295,322,295,Ziyang,104.6294,30.1259,NA,区法院,资阳,四川
2566A,0,Sichuan,Aba,NA,NA,NA,NA,289,278,289,Ngawa Tibetan and Qiang,102.1755,31.9286,NA,州农科所,阿坝州,四川
2567A,0,Sichuan,Aba,NA,NA,NA,NA,289,278,289,Ngawa Tibetan and Qiang,102.2218,31.9025,NA,州监测站,阿坝州,四川
2568A,0,Sichuan,Aba,NA,NA,NA,NA,289,278,289,Ngawa Tibetan and Qiang,102.2402,31.8934,NA,马师校,阿坝州,四川
2569A,0,Sichuan,Ganzi,NA,NA,NA,NA,278,239,278,GarzÃª Tibetan,101.9628,30.0506,NA,将军桥,甘孜州,四川
2570A,0,Sichuan,Ganzi,NA,NA,NA,NA,278,239,278,GarzÃª Tibetan,101.9603,30.0475,NA,水桥子,甘孜州,四川
2571A,0,Sichuan,Liangshan,NA,NA,NA,NA,282,83,282,Liangshan Yi,102.3419,27.8094,NA,青龙寺,凉山州,四川
2572A,0,Sichuan,Liangshan,NA,NA,NA,NA,282,83,282,Liangshan Yi,102.2714,27.8408,NA,邛海宾馆,凉山州,四川
2573A,0,Sichuan,Liangshan,NA,NA,NA,NA,282,83,282,Liangshan Yi,102.2625,27.8978,NA,西昌市政府,凉山州,四川
2574A,0,Sichuan,Liangshan,NA,NA,NA,NA,282,83,282,Liangshan Yi,102.2689,27.8847,NA,凉山州政府,凉山州,四川
2575A,0,Sichuan,Liangshan,NA,NA,NA,NA,282,83,282,Liangshan Yi,102.2311,27.8953,NA,长安,凉山州,四川
2576A,0,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,104.8,26.5892,NA,窑上,六盘水,贵州
2577A,0,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,104.83,26.5917,NA,黄土坡,六盘水,贵州
2578A,0,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,104.89,26.5939,NA,水钢,六盘水,贵州
2579A,0,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,104.8475,26.5894,NA,民中,六盘水,贵州
2580A,0,Guizhou,Liupanshui,none,FALSE,FALSE,none,81,81,81,Liupanshui,104.9544,26.5506,NA,双水,六盘水,贵州
2581A,0,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,105.9556,26.2611,NA,虹机厂子校,安顺,贵州
2582A,0,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,105.9278,26.255,NA,市一中,安顺,贵州
2583A,0,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,105.9394,26.2358,NA,铁路子校,安顺,贵州
2584A,0,Guizhou,Anshun,none,FALSE,FALSE,none,78,64,78,Anshun,105.8853,26.2392,NA,龙岩子校,安顺,贵州
2585A,0,Guizhou,Tongren,none,FALSE,FALSE,none,85,296,85,Tongren,109.1916,27.7297,NA,铜仁卫校,铜仁地区,贵州
2586A,0,Guizhou,Tongren,none,FALSE,FALSE,none,85,296,85,Tongren,109.1794,27.7231,NA,铜仁七中,铜仁地区,贵州
2587A,0,Guizhou,Bijie,none,FALSE,FALSE,none,79,147,79,Bijie,105.2864,27.3125,NA,八中,毕节,贵州
2588A,0,Guizhou,Bijie,none,FALSE,FALSE,none,79,147,79,Bijie,105.31,27.2944,NA,师专,毕节,贵州
2589A,0,Guizhou,Qianxinan,NA,NA,NA,NA,84,314,84,Qianxinan Buyei and Miao,104.9022,25.0925,NA,场坝街,黔西南州,贵州
2590A,0,Guizhou,Qianxinan,NA,NA,NA,NA,84,314,84,Qianxinan Buyei and Miao,104.8811,25.0992,NA,坪东大道,黔西南州,贵州
2591A,0,Guizhou,Qiandongnan,NA,NA,NA,NA,82,312,82,Qiandongnan Miao and Dong,107.9783,26.5747,NA,市环境监测站,黔东南州,贵州
2592A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,马坡井小学,黔东南州,NA
2593A,0,Guizhou,Qiannan,NA,NA,NA,NA,83,313,83,Qiannan Buyei and Miao,107.5228,26.2403,NA,小围寨,黔南州,贵州
2594A,0,Yunnan,Baoshan,none,FALSE,FALSE,none,319,31,319,Baoshan,99.1678,25.1081,NA,市环保局,保山,云南
2595A,0,Yunnan,Baoshan,none,FALSE,FALSE,none,319,31,319,Baoshan,99.1711,25.1328,NA,市环境监测站,保山,云南
2596A,0,Yunnan,Zhaotong,none,FALSE,FALSE,none,334,155,334,Zhaotong,103.7032,27.3392,NA,监测站,昭通,云南
2597A,0,Yunnan,Zhaotong,none,FALSE,FALSE,none,334,155,334,Zhaotong,103.7225,27.3361,NA,环保局,昭通,云南
2598A,0,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,100.2143,26.8576,NA,西南郊,丽江,云南
2599A,0,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,100.2497,26.8802,NA,丽江古城,丽江,云南
2600A,0,Yunnan,Lijiang,none,FALSE,FALSE,none,326,19,326,Lijiang,100.2203,26.8906,NA,市中心,丽江,云南
2601A,0,Yunnan,Pu'er,none,FALSE,FALSE,none,329,167,329,Pu'er,100.98,22.7633,NA,市环保局,普洱,云南
2602A,0,Yunnan,Pu'er,none,FALSE,FALSE,none,329,167,329,Pu'er,100.9817,22.8322,NA,普洱第二中学,普洱,云南
2603A,0,Yunnan,Lincang,none,FALSE,FALSE,none,327,12,327,Lincang,100.0869,23.8822,NA,市环保局,临沧,云南
2604A,0,Yunnan,Lincang,none,FALSE,FALSE,none,327,12,327,Lincang,100.0782,23.8982,NA,市气象局,临沧,云南
2605A,0,Yunnan,Chuxiong,NA,NA,NA,NA,320,164,320,Chuxiong Yi,101.5482,25.0441,NA,州环境监测站,楚雄州,云南
2606A,0,Yunnan,Chuxiong,NA,NA,NA,NA,320,164,320,Chuxiong Yi,101.538,25.0492,NA,市经济开发区,楚雄州,云南
2607A,0,Yunnan,Honghe,NA,NA,NA,NA,324,252,324,Honghe Hani and Yi,103.3113,23.4626,NA,雨过铺,红河州,云南
2608A,0,Yunnan,Honghe,NA,NA,NA,NA,324,252,324,Honghe Hani and Yi,103.3772,23.3993,NA,污水处理厂,红河州,云南
2609A,0,Yunnan,Honghe,NA,NA,NA,NA,324,252,324,Honghe Hani and Yi,103.386,23.4168,NA,监测站,红河州,云南
2610A,0,Yunnan,Wenshan,NA,NA,NA,NA,331,136,331,Wenshan Zhuang and Miao,104.2533,23.3594,NA,州水务局,文山州,云南
2611A,0,Yunnan,Wenshan,NA,NA,NA,NA,331,136,331,Wenshan Zhuang and Miao,104.2319,23.3892,NA,市便民服务中心,文山州,云南
2612A,0,Yunnan,Xishuangbanna,NA,NA,NA,NA,332,307,332,Xishuangbanna Dai,100.7939,22.0019,NA,景洪市江南,西双版纳州,云南
2613A,0,Yunnan,Xishuangbanna,NA,NA,NA,NA,332,307,332,Xishuangbanna Dai,100.8017,22.0225,NA,景洪市江北,西双版纳州,云南
2614A,0,Yunnan,Dali,NA,NA,NA,NA,321,49,321,Dali Bai,100.1542,25.7054,NA,大理市环境监测站,大理州,云南
2615A,0,Yunnan,Dali,NA,NA,NA,NA,321,49,321,Dali Bai,100.2171,25.5811,NA,大理古城,大理州,云南
2616A,0,Yunnan,Dehong,NA,NA,NA,NA,322,116,322,Dehong Dai and Jingpo,98.5842,24.428,NA,德宏州监测站,德宏州,云南
2617A,0,Yunnan,Dehong,NA,NA,NA,NA,322,116,322,Dehong Dai and Jingpo,98.578,24.441,NA,芒市建设局,德宏州,云南
2618A,0,Yunnan,Nujiang,NA,NA,NA,NA,328,165,328,Nujiang Lisu,98.8601,25.8567,NA,州监测站,怒江州,云南
2619A,0,Yunnan,Nujiang,NA,NA,NA,NA,328,165,328,Nujiang Lisu,98.8546,25.8417,NA,泸水一中,怒江州,云南
2620A,0,Yunnan,Diqing,NA,NA,NA,NA,323,274,323,DÃªqÃªn Tibetan,99.7064,27.8136,NA,古城,迪庆州,云南
2621A,0,Yunnan,Diqing,NA,NA,NA,NA,323,274,323,DÃªqÃªn Tibetan,99.7056,27.8317,NA,迪庆州站,迪庆州,云南
2622A,0,Xizang,Qamdo,NA,NA,NA,NA,312,157,312,Chamdo,97.1804,31.1278,NA,昌都监测站,昌都地区,西藏
2623A,0,Xizang,Qamdo,NA,NA,NA,NA,312,157,312,Chamdo,97.1809,31.1254,NA,昌都地区昌都坝,昌都地区,西藏
2624A,0,Xizang,Shannan,none,FALSE,FALSE,none,317,55,317,Shannan,91.7608,29.2313,NA,山南监测站,山南地区,西藏
2625A,0,Xizang,Shannan,none,FALSE,FALSE,none,317,55,317,Shannan,91.7706,29.261,NA,山南人民医院,山南地区,西藏
2626A,0,Xizang,Xigaze,NA,NA,NA,NA,318,139,318,Shigatse,88.8876,29.2718,NA,日喀则监测站,日喀则地区,西藏
2627A,0,Xizang,Xigaze,NA,NA,NA,NA,318,139,318,Shigatse,88.8931,29.2365,NA,日喀则鸿达公司,日喀则地区,西藏
2628A,0,Xizang,Nagqu,NA,NA,NA,NA,314,290,314,Nagchu,92.0657,31.4846,NA,那曲监测站,那曲地区,西藏
2629A,0,Xizang,Nagqu,NA,NA,NA,NA,314,290,314,Nagchu,92.0505,31.4733,NA,那曲嘉兴医院,那曲地区,西藏
2630A,0,Xizang,Ali,NA,NA,NA,NA,315,280,315,Ngari,80.1161,32.5,NA,阿里监测站,阿里地区,西藏
2631A,0,Xizang,Ali,NA,NA,NA,NA,315,280,315,Ngari,80.0895,32.5039,NA,阿里地委,阿里地区,西藏
2632A,0,Xizang,Nyingchi,NA,NA,NA,NA,316,224,316,Nyingtri,94.3681,29.6376,NA,林芝监测站,林芝地区,西藏
2633A,0,Xizang,Nyingchi,NA,NA,NA,NA,316,224,316,Nyingtri,94.3616,29.6632,NA,林芝人民医院,林芝地区,西藏
2634A,0,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,106.9893,33.1842,NA,汉川机床厂子校,汉中,陕西
2635A,0,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,107.0154,33.0706,NA,市监测站,汉中,陕西
2636A,0,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,107.0089,33.1138,NA,鑫源开发区,汉中,陕西
2637A,0,Shaanxi,Hanzhong,none,FALSE,FALSE,none,237,171,237,Hanzhong,107.007,33.0323,NA,南郑大河坎水厂,汉中,陕西
2638A,0,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,109.7414,38.3344,NA,红石峡森林公园　,榆林,陕西
2639A,0,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,109.7456,38.2911,NA,世纪广场　,榆林,陕西
2640A,0,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,109.7289,38.2839,NA,实验中学,榆林,陕西
2641A,0,Shaanxi,Yulin,neighbor2,FALSE,FALSE,none,244,144,244,Yulin,109.7336,38.2478,NA,环保监测大楼　,榆林,陕西
2642A,0,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,109.0311,32.6778,NA,香溪洞,安康,陕西
2643A,0,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,109.0281,32.6939,NA,安康市监测站,安康,陕西
2644A,0,Shaanxi,Ankang,none,FALSE,FALSE,none,235,62,235,Ankang,109.0072,32.6975,NA,汉滨区检察院,安康,陕西
2645A,0,Shaanxi,Shangluo,neighbor2,FALSE,FALSE,none,238,85,238,Shangluo,109.9154,33.8715,NA,监测站,商洛,陕西
2646A,0,Shaanxi,Shangluo,neighbor2,FALSE,FALSE,none,238,85,238,Shangluo,109.966,33.8509,NA,东龙山气象局,商洛,陕西
2647A,0,Gansu,Baiyin,none,FALSE,FALSE,none,29,256,29,Baiyin,104.1731,36.5458,NA,豫源饭店,白银,甘肃
2648A,0,Gansu,Baiyin,none,FALSE,FALSE,none,29,256,29,Baiyin,104.1731,36.5481,NA,动力公司,白银,甘肃
2649A,0,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,106.005,34.3469,NA,仙人崖,天水,甘肃
2650A,0,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,105.7281,34.5814,NA,进步巷,天水,甘肃
2651A,0,Gansu,Tianshui,none,FALSE,FALSE,none,40,52,40,Tianshui,105.8614,34.5653,NA,文化馆,天水,甘肃
2652A,0,Gansu,Wuwei,none,FALSE,FALSE,none,41,145,41,Wuwei,102.6219,37.9311,NA,监测站,武威,甘肃
2653A,0,Gansu,Wuwei,none,FALSE,FALSE,none,41,145,41,Wuwei,102.6469,37.9358,NA,雷台,武威,甘肃
2654A,0,Gansu,Zhangye,none,FALSE,FALSE,none,42,110,42,Zhangye,100.4686,38.9467,NA,监测站,张掖,甘肃
2655A,0,Gansu,Zhangye,none,FALSE,FALSE,none,42,110,42,Zhangye,100.44970000000001,38.9389,NA,科委,张掖,甘肃
2656A,0,Gansu,Pingliang,none,FALSE,FALSE,none,38,127,38,Pingliang,106.6692,35.5461,NA,监测站,平凉,甘肃
2657A,0,Gansu,Pingliang,none,FALSE,FALSE,none,38,127,38,Pingliang,106.7039,35.5294,NA,博物馆,平凉,甘肃
2658A,0,Gansu,Jiuquan,none,FALSE,FALSE,none,34,325,34,Jiuquan,98.509,39.746,NA,仓门街子站,酒泉,甘肃
2659A,0,Gansu,Jiuquan,none,FALSE,FALSE,none,34,325,34,Jiuquan,98.5023,39.7294,NA,富康家世界子站,酒泉,甘肃
2660A,0,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,107.6831,35.7289,NA,区环保局,庆阳,甘肃
2661A,0,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,107.6406,35.5236,NA,粮贸总公司,庆阳,甘肃
2662A,0,Gansu,Qingyang,none,FALSE,FALSE,none,39,230,39,Qingyang,107.6364,35.7067,NA,市环保局,庆阳,甘肃
2663A,0,Gansu,Dingxi,none,FALSE,FALSE,none,30,73,30,Dingxi,104.6228,35.5714,NA,监测站（原粮食局）,定西,甘肃
2664A,0,Gansu,Dingxi,none,FALSE,FALSE,none,30,73,30,Dingxi,104.6169,35.5975,NA,南峰招待所（原起重机厂）,定西,甘肃
2665A,0,Gansu,Longnan,none,FALSE,FALSE,none,37,361,37,Longnan,105.0822,33.3261,NA,汉王镇固水子,陇南,甘肃
2666A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,市林业局,陇南,NA
2667A,0,Gansu,Linxia,NA,NA,NA,NA,36,8,36,Linxia Hui,103.2139,35.6039,NA,环保局,临夏州,甘肃
2668A,0,Gansu,Linxia,NA,NA,NA,NA,36,8,36,Linxia Hui,103.2064,35.5997,NA,州委党校,临夏州,甘肃
2669A,0,Gansu,Gannan,NA,NA,NA,NA,31,238,31,Gannan Tibetan,102.905,35.0003,NA,监测站,甘南州,甘肃
2670A,0,Qinghai,Haidong,none,FALSE,FALSE,none,230,177,230,Haidong,102.1086,36.4997,NA,平安县,海东地区,青海
2671A,0,Qinghai,Haibei,NA,NA,NA,NA,229,180,229,Haibei Tibetan,100.9048,36.9639,NA,海晏县西海镇,海北州,青海
2672A,0,Qinghai,Huangnan,NA,NA,NA,NA,233,317,233,Huangnan Tibetan,102.0199,35.5102,NA,同仁县隆务镇,黄南州,青海
2673A,0,Qinghai,Hainan,NA,NA,NA,NA,231,178,231,Hainan Tibetan,100.6188,36.2866,NA,共和县恰卜恰镇,海南州,青海
2674A,0,Qinghai,Golok,NA,NA,NA,NA,227,226,227,Golog Tibetan,100.2561,34.4714,NA,玛沁县大武镇,果洛州,青海
2675A,0,Qinghai,Yushu,NA,NA,NA,NA,228,261,228,GyÃªgu Tibetan,97,33.0014,NA,玉树县结古镇,玉树州,青海
2676A,0,Qinghai,Haixi,NA,NA,NA,NA,232,182,232,Haixi Mongol and Tibetan,97.3731,37.3753,NA,德令哈市,海西州,青海
2677A,0,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,106.1532,37.9648,NA,教育园区,吴忠,宁夏
2678A,0,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,106.2025,37.9844,NA,高级中学,吴忠,宁夏
2679A,0,Ningxia Hui,Wuzhong,none,FALSE,FALSE,none,223,94,223,Wuzhong,106.196,37.9723,NA,新区二泵站,吴忠,宁夏
2680A,0,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,105.0197,37.4514,NA,沙坡头消防站,中卫,宁夏
2681A,0,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,105.18,37.0172,NA,官桥站,中卫,宁夏
2682A,0,Ningxia Hui,Zhongwei,none,FALSE,FALSE,none,225,23,225,Zhongwei,105.1971,37.5002,NA,环保局站,中卫,宁夏
2683A,0,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,106.2319,36.1417,NA,马园,固原,宁夏
2684A,0,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,106.2792,36.0022,NA,监测站,固原,宁夏
2685A,0,Ningxia Hui,Guyuan,none,FALSE,FALSE,none,221,45,221,Guyuan,106.2375,36.0211,NA,新区,固原,宁夏
2686A,0,Xinjiang Uygur,Turpan,NA,NA,NA,NA,310,102,310,Turfan,89.191,42.9409,NA,市环保局,吐鲁番地区,新疆
2687A,0,Xinjiang Uygur,Turpan,NA,NA,NA,NA,310,102,310,Turfan,89.1673,42.9559,NA,地区环保局,吐鲁番地区,新疆
2688A,0,Xinjiang Uygur,Hami,none,FALSE,FALSE,none,302,41,302,Hami,93.5128,42.8172,NA,地区监测站,哈密地区,新疆
2689A,0,Xinjiang Uygur,Hami,none,FALSE,FALSE,none,302,41,302,Hami,93.4961,42.8328,NA,哈密师范学校,哈密地区,新疆
2690A,0,Xinjiang Uygur,Changji,NA,NA,NA,NA,301,156,301,Changji Hui,87.9897,44.1564,NA,天山天池,昌吉州,新疆
2691A,0,Xinjiang Uygur,Changji,NA,NA,NA,NA,301,156,301,Changji Hui,87.2997,44.0114,NA,州监测站,昌吉州,新疆
2692A,0,Xinjiang Uygur,Changji,NA,NA,NA,NA,301,156,301,Changji Hui,87.2717,44.0297,NA,新区政务中心,昌吉州,新疆
2693A,0,Xinjiang Uygur,Bozhou,NA,NA,NA,NA,300,106,300,BÃ¶rtala Mongol,82.0485,44.9079,NA,博乐市西郊区,博州,新疆
2694A,0,Xinjiang Uygur,Bozhou,NA,NA,NA,NA,300,106,300,BÃ¶rtala Mongol,82.0806,44.8969,NA,市环保局,博州,新疆
2695A,0,Xinjiang Uygur,Aksu,none,FALSE,FALSE,none,297,277,297,Aksu,80.2828,41.1636,NA,电视台,阿克苏地区,新疆
2696A,0,Xinjiang Uygur,Aksu,none,FALSE,FALSE,none,297,277,297,Aksu,80.2956,41.1933,NA,艺术中心,阿克苏地区,新疆
2697A,0,Xinjiang Uygur,Kezilesu State,NA,NA,NA,NA,307,77,307,Kizilsu Kirghiz,76.1861,39.7153,NA,市人民政府,克州,新疆
2698A,0,Xinjiang Uygur,Kashi,NA,NA,NA,NA,305,1,305,Kashgar,75.9828,39.5371,NA,巡警大队,喀什地区,新疆
2699A,0,Xinjiang Uygur,Kashi,NA,NA,NA,NA,305,1,305,Kashgar,75.9771,39.4699,NA,吾办,喀什地区,新疆
2700A,0,Xinjiang Uygur,Kashi,NA,NA,NA,NA,305,1,305,Kashgar,75.9435,39.4365,NA,市环境监测站,喀什地区,新疆
2701A,0,Xinjiang Uygur,Hotan,NA,NA,NA,NA,306,40,306,Khotan,79.9485,37.1152,NA,地区站,和田地区,新疆
2702A,0,Xinjiang Uygur,Hotan,NA,NA,NA,NA,306,40,306,Khotan,79.9117,37.1013,NA,古江巴格乡院内,和田地区,新疆
2703A,0,Xinjiang Uygur,Ili Kazak,NA,NA,NA,NA,303,113,303,Ili Kazakh,81.2815,43.9404,NA,市环保局,伊犁哈萨克州,新疆
2704A,0,Xinjiang Uygur,Ili Kazak,NA,NA,NA,NA,303,113,303,Ili Kazakh,81.2867,43.895,NA,新政府片区,伊犁哈萨克州,新疆
2705A,0,Xinjiang Uygur,Ili Kazak,NA,NA,NA,NA,303,113,303,Ili Kazakh,81.3364,43.941,NA,第二水厂,伊犁哈萨克州,新疆
2706A,0,Xinjiang Uygur,Tacheng,none,FALSE,FALSE,none,309,2,309,Tacheng,82.9994,46.7432,NA,东门外小游园,塔城地区,新疆
2707A,0,Xinjiang Uygur,Altay,none,FALSE,FALSE,none,298,276,298,Altay,88.1214,47.9047,NA,小东沟,阿勒泰地区,新疆
2708A,0,Xinjiang Uygur,Altay,none,FALSE,FALSE,none,298,276,298,Altay,88.1267,47.8515,NA,市站,阿勒泰地区,新疆
2709A,0,Xinjiang Uygur,Shihezi,none,FALSE,FALSE,none,308,260,308,Shihezi,86.0497,44.2967,NA,艾青诗歌馆,石河子,新疆
2710A,0,Xinjiang Uygur,Shihezi,none,FALSE,FALSE,none,308,260,308,Shihezi,86.0697,44.3075,NA,阳光学校,石河子,新疆
2711A,0,Xinjiang Uygur,Wujiaqu,NA,NA,NA,NA,301,229,301,Changji Hui,87.5475,44.1756,NA,农水大厦,五家渠,新疆
2835A,0,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,101.7227,26.567,NA,四十中小,攀枝花,四川
2842A,0,Fujian,Xiamen,none,FALSE,FALSE,none,27,235,27,Xiamen,118.0936,24.5058,NA,湖里中学,厦门,福建
2845A,0,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,113.1569,36.1912,2+26,德盛苑,长治,山西
2846A,0,Guangdong,Guangzhou,none,FALSE,TRUE,PRD,46,121,46,Guangzhou,113.3208,23.1323,PRD,体育西,广州,广东
